Intentions,Topics,Subtopics,Keyword,Volume,Three month change,YoY change,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Avg. monthly searches,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022
astronomy,astronomy,autre,astronome,18100.0,-18%,-18%,Low,33.0,0.17,1.36,,,,,,22200.0,18100.0,14800.0,14800.0,14800.0,33100.0,33100.0,18100.0,18100.0,18100.0,18100.0,18100.0,14800.0,14800.0,14800.0,14800.0,14800.0,18100.0,18100.0,18100.0,18100.0,22200.0,18100.0,22200.0,18100.0,27100.0,33100.0,27100.0,22200.0,22200.0,22200.0,22200.0,22200.0,27100.0,27100.0,27100.0,22200.0,27100.0,27100.0,27100.0,18100.0,14800.0,18100.0,22200.0,22200.0,22200.0,22200.0,27100.0,18100.0
astronomy,people,autre,astronaute,22200.0,0%,-18%,Medium,37.0,,,,,,,,18100.0,12100.0,9900.0,8100.0,8100.0,6600.0,8100.0,8100.0,12100.0,12100.0,12100.0,12100.0,9900.0,12100.0,12100.0,9900.0,9900.0,18100.0,12100.0,18100.0,18100.0,18100.0,18100.0,22200.0,22200.0,33100.0,33100.0,40500.0,22200.0,14800.0,18100.0,22200.0,22200.0,27100.0,22200.0,27100.0,27100.0,33100.0,60500.0,40500.0,22200.0,18100.0,14800.0,22200.0,22200.0,27100.0,22200.0,27100.0,22200.0
astronomy,people,autre,astronautes,22200.0,0%,-18%,Medium,37.0,,,,,,,,18100.0,12100.0,9900.0,8100.0,8100.0,6600.0,8100.0,8100.0,12100.0,12100.0,12100.0,12100.0,9900.0,12100.0,12100.0,9900.0,9900.0,18100.0,12100.0,18100.0,18100.0,18100.0,18100.0,22200.0,22200.0,33100.0,33100.0,40500.0,22200.0,14800.0,18100.0,22200.0,22200.0,27100.0,22200.0,27100.0,27100.0,33100.0,60500.0,40500.0,22200.0,18100.0,14800.0,22200.0,22200.0,27100.0,22200.0,27100.0,22200.0
orientation,ephemeris,autre,éphéméride du jour,22200.0,-18%,50%,Low,1.0,1.84,1.84,,,,,,12100.0,18100.0,8100.0,8100.0,5400.0,14800.0,8100.0,8100.0,8100.0,14800.0,8100.0,8100.0,6600.0,9900.0,8100.0,9900.0,8100.0,9900.0,9900.0,8100.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,12100.0,18100.0,22200.0,22200.0,22200.0,22200.0,27100.0,27100.0,22200.0
observable objects,planets,autre,planètes terre,49500.0,123%,83%,Low,33.0,,,,,,,,22200.0,12100.0,9900.0,9900.0,8100.0,8100.0,8100.0,22200.0,12100.0,12100.0,12100.0,14800.0,9900.0,14800.0,12100.0,12100.0,14800.0,14800.0,18100.0,49500.0,27100.0,27100.0,22200.0,33100.0,22200.0,33100.0,33100.0,27100.0,22200.0,14800.0,14800.0,49500.0,27100.0,33100.0,27100.0,27100.0,27100.0,27100.0,27100.0,27100.0,18100.0,14800.0,14800.0,49500.0,27100.0,27100.0,22200.0,27100.0,49500.0
observable objects,galaxies,autre,galaxies,27100.0,0%,-18%,High,76.0,0.68,0.84,,,,,,27100.0,27100.0,22200.0,22200.0,22200.0,22200.0,22200.0,22200.0,22200.0,22200.0,22200.0,22200.0,22200.0,22200.0,22200.0,18100.0,22200.0,27100.0,27100.0,33100.0,33100.0,33100.0,33100.0,33100.0,33100.0,33100.0,33100.0,33100.0,33100.0,33100.0,33100.0,33100.0,33100.0,40500.0,40500.0,33100.0,33100.0,33100.0,33100.0,27100.0,27100.0,22200.0,22200.0,27100.0,27100.0,27100.0,27100.0,27100.0,27100.0
astronomy,astronomy,autre,astronomique,18100.0,-18%,-18%,Low,33.0,0.17,1.36,,,,,,22200.0,18100.0,14800.0,14800.0,14800.0,33100.0,33100.0,18100.0,18100.0,18100.0,18100.0,18100.0,14800.0,14800.0,14800.0,14800.0,14800.0,18100.0,18100.0,18100.0,18100.0,22200.0,18100.0,22200.0,18100.0,27100.0,33100.0,27100.0,22200.0,22200.0,22200.0,22200.0,22200.0,27100.0,27100.0,27100.0,22200.0,27100.0,27100.0,27100.0,18100.0,14800.0,18100.0,22200.0,22200.0,22200.0,22200.0,27100.0,18100.0
astronomy,astronomy,autre,astronomie,18100.0,-18%,-18%,Low,33.0,0.17,1.36,,,,,,22200.0,18100.0,14800.0,14800.0,14800.0,33100.0,33100.0,18100.0,18100.0,18100.0,18100.0,18100.0,14800.0,14800.0,14800.0,14800.0,14800.0,18100.0,18100.0,18100.0,18100.0,22200.0,18100.0,22200.0,18100.0,27100.0,33100.0,27100.0,22200.0,22200.0,22200.0,22200.0,22200.0,27100.0,27100.0,27100.0,22200.0,27100.0,27100.0,27100.0,18100.0,14800.0,18100.0,22200.0,22200.0,22200.0,22200.0,27100.0,18100.0
observable objects,eclipses,autre,eclipse,27100.0,0%,0%,Low,2.0,0.39,0.94,,,,,,40500.0,33100.0,27100.0,27100.0,27100.0,450000.0,27100.0,33100.0,33100.0,27100.0,27100.0,90500.0,27100.0,33100.0,27100.0,27100.0,27100.0,60500.0,22200.0,33100.0,33100.0,33100.0,33100.0,40500.0,27100.0,33100.0,33100.0,27100.0,40500.0,27100.0,22200.0,33100.0,33100.0,33100.0,33100.0,27100.0,27100.0,33100.0,33100.0,33100.0,74000.0,22200.0,22200.0,33100.0,27100.0,33100.0,27100.0,27100.0,27100.0
NA,NA,autre,planet terre,49500.0,123%,83%,Low,33.0,,,,,,,,22200.0,12100.0,9900.0,9900.0,8100.0,8100.0,8100.0,22200.0,12100.0,12100.0,12100.0,14800.0,9900.0,14800.0,12100.0,12100.0,14800.0,14800.0,18100.0,49500.0,27100.0,27100.0,22200.0,33100.0,22200.0,33100.0,33100.0,27100.0,22200.0,14800.0,14800.0,49500.0,27100.0,33100.0,27100.0,27100.0,27100.0,27100.0,27100.0,27100.0,18100.0,14800.0,14800.0,49500.0,27100.0,27100.0,22200.0,27100.0,49500.0
observable objects,planets,autre,pluton,18100.0,-18%,-45%,Low,0.0,,,,,,,,22200.0,14800.0,18100.0,14800.0,14800.0,14800.0,22200.0,22200.0,18100.0,18100.0,18100.0,22200.0,14800.0,18100.0,14800.0,14800.0,18100.0,14800.0,22200.0,27100.0,22200.0,22200.0,22200.0,27100.0,22200.0,27100.0,33100.0,33100.0,27100.0,22200.0,22200.0,22200.0,22200.0,27100.0,27100.0,27100.0,33100.0,33100.0,27100.0,27100.0,22200.0,18100.0,22200.0,22200.0,22200.0,22200.0,22200.0,27100.0,18100.0
observable objects,moon,autre,lune gibbeuse décroissante,3600.0,400%,260%,Low,0.0,,,,,,,,1300.0,390.0,390.0,320.0,260.0,480.0,480.0,320.0,390.0,140.0,320.0,480.0,390.0,320.0,390.0,720.0,880.0,390.0,720.0,480.0,720.0,390.0,590.0,720.0,720.0,720.0,1300.0,1000.0,1000.0,880.0,1600.0,1000.0,1000.0,1000.0,1300.0,1600.0,1000.0,1600.0,1300.0,1000.0,1000.0,1300.0,1300.0,1000.0,880.0,1000.0,720.0,22200.0,3600.0
observable objects,constellations,autre,sirius,18100.0,-18%,22%,Low,1.0,0.16,1.63,,,,,,14800.0,14800.0,12100.0,12100.0,12100.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,12100.0,12100.0,12100.0,14800.0,14800.0,14800.0,14800.0,14800.0,18100.0,18100.0,18100.0,18100.0,22200.0,18100.0,12100.0,14800.0,18100.0,14800.0,14800.0,18100.0,18100.0,14800.0,14800.0,18100.0,18100.0,18100.0,14800.0,18100.0,18100.0,18100.0,18100.0,18100.0,22200.0,22200.0,18100.0
NA,NA,autre,iß,18100.0,0%,0%,Low,0.0,,,,,,,,18100.0,14800.0,14800.0,14800.0,14800.0,12100.0,12100.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,18100.0,14800.0,14800.0,14800.0,14800.0,12100.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,18100.0,22200.0,18100.0,18100.0,14800.0,14800.0,18100.0,18100.0,22200.0,18100.0,18100.0,18100.0,18100.0,22200.0,18100.0,18100.0,14800.0,14800.0,18100.0,18100.0,18100.0,18100.0,22200.0,18100.0
observable objects,asteroids,autre,asteroidi,8100.0,-45%,-45%,Low,0.0,,,,,,,,18100.0,12100.0,8100.0,14800.0,8100.0,6600.0,18100.0,14800.0,9900.0,12100.0,9900.0,12100.0,8100.0,14800.0,9900.0,18100.0,33100.0,22200.0,49500.0,22200.0,12100.0,12100.0,9900.0,33100.0,14800.0,135000.0,60500.0,18100.0,22200.0,18100.0,33100.0,22200.0,18100.0,27100.0,14800.0,14800.0,14800.0,40500.0,12100.0,22200.0,9900.0,9900.0,8100.0,14800.0,9900.0,14800.0,14800.0,22200.0,8100.0
observable objects,moon,autre,pleine lune 2021,8100.0,-93%,-96%,Low,0.0,,,,,,,,33100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,1000.0,1600.0,1900.0,3600.0,12100.0,246000.0,201000.0,201000.0,135000.0,135000.0,110000.0,110000.0,135000.0,135000.0,90500.0,90500.0,110000.0,22200.0,8100.0
observable objects,planets,autre,hôtels mercure,27100.0,50%,124%,Low,6.0,0.31,1.22,,,,,,14800.0,14800.0,12100.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0,14800.0,14800.0,12100.0,14800.0,14800.0,14800.0,12100.0,14800.0,14800.0,8100.0,2900.0,5400.0,12100.0,18100.0,18100.0,14800.0,12100.0,6600.0,9900.0,9900.0,12100.0,9900.0,8100.0,14800.0,18100.0,22200.0,22200.0,18100.0,22200.0,22200.0,18100.0,22200.0,27100.0
observable objects,asteroids,autre,asteroide,8100.0,-45%,-45%,Low,0.0,,,,,,,,18100.0,12100.0,8100.0,14800.0,8100.0,6600.0,18100.0,14800.0,9900.0,12100.0,9900.0,12100.0,8100.0,14800.0,9900.0,18100.0,33100.0,22200.0,49500.0,22200.0,12100.0,12100.0,9900.0,33100.0,14800.0,135000.0,60500.0,18100.0,22200.0,18100.0,33100.0,22200.0,18100.0,27100.0,14800.0,14800.0,14800.0,40500.0,12100.0,22200.0,9900.0,9900.0,8100.0,14800.0,9900.0,14800.0,14800.0,22200.0,8100.0
observable objects,planets,autre,hôtel mercure,27100.0,50%,124%,Low,6.0,0.31,1.22,,,,,,14800.0,14800.0,12100.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0,14800.0,14800.0,12100.0,14800.0,14800.0,14800.0,12100.0,14800.0,14800.0,8100.0,2900.0,5400.0,12100.0,18100.0,18100.0,14800.0,12100.0,6600.0,9900.0,9900.0,12100.0,9900.0,8100.0,14800.0,18100.0,22200.0,22200.0,18100.0,22200.0,22200.0,18100.0,22200.0,27100.0
transac,space telescopes,autre,jwst,5400.0,-80%,815%,Low,1.0,,,,,,,,1600.0,880.0,720.0,480.0,480.0,480.0,320.0,390.0,480.0,390.0,320.0,480.0,320.0,480.0,390.0,390.0,320.0,320.0,480.0,390.0,480.0,480.0,390.0,480.0,480.0,390.0,480.0,480.0,480.0,390.0,320.0,390.0,480.0,590.0,480.0,590.0,590.0,720.0,590.0,720.0,880.0,880.0,880.0,1600.0,2400.0,2900.0,27100.0,18100.0,5400.0
observable objects,moon,autre,phase de la lune,12100.0,0%,0%,Low,1.0,0.24,0.73,,,,,,12100.0,8100.0,8100.0,9900.0,8100.0,8100.0,8100.0,8100.0,9900.0,8100.0,8100.0,9900.0,8100.0,9900.0,9900.0,9900.0,9900.0,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0,14800.0,12100.0,14800.0,18100.0,18100.0,12100.0,12100.0,14800.0,12100.0,12100.0,12100.0,12100.0,14800.0,12100.0,14800.0,14800.0,14800.0,9900.0,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0,18100.0,12100.0
observable objects,planets,autre,planete systeme solaire,12100.0,-18%,-45%,High,75.0,0.25,1.45,,,,,,14800.0,8100.0,6600.0,6600.0,6600.0,8100.0,9900.0,9900.0,8100.0,8100.0,8100.0,9900.0,8100.0,9900.0,8100.0,8100.0,8100.0,9900.0,9900.0,14800.0,12100.0,12100.0,12100.0,14800.0,12100.0,18100.0,22200.0,18100.0,18100.0,18100.0,18100.0,18100.0,14800.0,18100.0,18100.0,18100.0,22200.0,18100.0,18100.0,18100.0,14800.0,12100.0,14800.0,18100.0,18100.0,18100.0,14800.0,18100.0,12100.0
astronomy,spaceships,autre,perseverance,14800.0,0%,-94%,Low,0.0,,,,,,,,14800.0,6600.0,4400.0,5400.0,5400.0,4400.0,3600.0,5400.0,5400.0,6600.0,5400.0,6600.0,5400.0,6600.0,5400.0,5400.0,4400.0,4400.0,3600.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,6600.0,6600.0,5400.0,6600.0,14800.0,8100.0,6600.0,6600.0,9900.0,8100.0,9900.0,246000.0,74000.0,40500.0,27100.0,22200.0,12100.0,12100.0,18100.0,18100.0,14800.0,14800.0,18100.0,14800.0
observable objects,planets,autre,planètes système solaire,12100.0,-18%,-45%,High,75.0,0.25,1.45,,,,,,14800.0,8100.0,6600.0,6600.0,6600.0,8100.0,9900.0,9900.0,8100.0,8100.0,8100.0,9900.0,8100.0,9900.0,8100.0,8100.0,8100.0,9900.0,9900.0,14800.0,12100.0,12100.0,12100.0,14800.0,12100.0,18100.0,22200.0,18100.0,18100.0,18100.0,18100.0,18100.0,14800.0,18100.0,18100.0,18100.0,22200.0,18100.0,18100.0,18100.0,14800.0,12100.0,14800.0,18100.0,18100.0,18100.0,14800.0,18100.0,12100.0
astronomy,places,autre,cite de l espace,33100.0,22%,174%,Low,5.0,0.2,0.42,,,,,,22200.0,22200.0,27100.0,22200.0,14800.0,33100.0,40500.0,18100.0,27100.0,18100.0,18100.0,14800.0,22200.0,22200.0,33100.0,22200.0,18100.0,49500.0,40500.0,18100.0,33100.0,22200.0,18100.0,14800.0,27100.0,12100.0,6600.0,6600.0,18100.0,40500.0,49500.0,18100.0,27100.0,5400.0,8100.0,5400.0,12100.0,8100.0,14800.0,22200.0,27100.0,49500.0,49500.0,22200.0,33100.0,27100.0,27100.0,18100.0,33100.0
observable objects,constellations,autre,constellation orion,14800.0,22%,22%,Medium,47.0,,,,,,,,8100.0,4400.0,3600.0,2900.0,2400.0,2900.0,5400.0,4400.0,4400.0,5400.0,6600.0,8100.0,12100.0,8100.0,3600.0,3600.0,4400.0,6600.0,8100.0,5400.0,5400.0,5400.0,9900.0,14800.0,14800.0,9900.0,9900.0,6600.0,6600.0,8100.0,9900.0,6600.0,6600.0,9900.0,9900.0,12100.0,12100.0,9900.0,8100.0,5400.0,5400.0,6600.0,9900.0,8100.0,9900.0,9900.0,12100.0,18100.0,14800.0
observable objects,moon,autre,la lune,14800.0,0%,-33%,Low,1.0,0.27,0.88,,,,,,18100.0,12100.0,12100.0,14800.0,12100.0,22200.0,14800.0,14800.0,14800.0,14800.0,12100.0,18100.0,14800.0,14800.0,12100.0,14800.0,14800.0,27100.0,18100.0,18100.0,18100.0,18100.0,18100.0,22200.0,18100.0,22200.0,33100.0,27100.0,18100.0,14800.0,18100.0,18100.0,18100.0,22200.0,18100.0,18100.0,22200.0,22200.0,27100.0,22200.0,14800.0,14800.0,14800.0,18100.0,18100.0,18100.0,14800.0,18100.0,14800.0
observable objects,planets,autre,seul sur mars,22200.0,23%,-33%,Low,0.0,,,,,,,,27100.0,135000.0,18100.0,14800.0,12100.0,9900.0,14800.0,12100.0,49500.0,18100.0,18100.0,18100.0,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0,14800.0,18100.0,18100.0,18100.0,14800.0,18100.0,18100.0,27100.0,27100.0,22200.0,18100.0,14800.0,18100.0,14800.0,14800.0,18100.0,18100.0,201000.0,33100.0,33100.0,33100.0,60500.0,22200.0,14800.0,14800.0,14800.0,18100.0,18100.0,18100.0,18100.0,22200.0
observable objects,stars,autre,étoile filante,12100.0,-45%,-18%,Low,3.0,,,,,,,,27100.0,6600.0,8100.0,6600.0,8100.0,14800.0,135000.0,9900.0,9900.0,9900.0,14800.0,8100.0,8100.0,6600.0,6600.0,6600.0,9900.0,18100.0,49500.0,14800.0,14800.0,18100.0,22200.0,14800.0,12100.0,14800.0,60500.0,22200.0,14800.0,90500.0,165000.0,18100.0,18100.0,22200.0,33100.0,14800.0,14800.0,14800.0,22200.0,18100.0,12100.0,18100.0,90500.0,18100.0,27100.0,18100.0,22200.0,18100.0,12100.0
observable objects,stars,autre,etoilefilante,12100.0,-45%,-18%,Low,3.0,,,,,,,,27100.0,6600.0,8100.0,6600.0,8100.0,14800.0,135000.0,9900.0,9900.0,9900.0,14800.0,8100.0,8100.0,6600.0,6600.0,6600.0,9900.0,18100.0,49500.0,14800.0,14800.0,18100.0,22200.0,14800.0,12100.0,14800.0,60500.0,22200.0,14800.0,90500.0,165000.0,18100.0,18100.0,22200.0,33100.0,14800.0,14800.0,14800.0,22200.0,18100.0,12100.0,18100.0,90500.0,18100.0,27100.0,18100.0,22200.0,18100.0,12100.0
astronomy,places,autre,cite de l4espace,33100.0,22%,174%,Low,5.0,0.2,0.42,,,,,,22200.0,22200.0,27100.0,22200.0,14800.0,33100.0,40500.0,18100.0,27100.0,18100.0,18100.0,14800.0,22200.0,22200.0,33100.0,22200.0,18100.0,49500.0,40500.0,18100.0,33100.0,22200.0,18100.0,14800.0,27100.0,12100.0,6600.0,6600.0,18100.0,40500.0,49500.0,18100.0,27100.0,5400.0,8100.0,5400.0,12100.0,8100.0,14800.0,22200.0,27100.0,49500.0,49500.0,22200.0,33100.0,27100.0,27100.0,18100.0,33100.0
orientation,ephemeris,autre,ephemeride 2022,5400.0,0%,26900%,High,100.0,0.11,0.53,,,,,,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,30.0,40.0,70.0,140.0,170.0,320.0,590.0,1000.0,2400.0,5400.0,18100.0,5400.0
astronomy,other,autre,citedelespace,33100.0,22%,174%,Low,5.0,0.2,0.42,,,,,,22200.0,22200.0,27100.0,22200.0,14800.0,33100.0,40500.0,18100.0,27100.0,18100.0,18100.0,14800.0,22200.0,22200.0,33100.0,22200.0,18100.0,49500.0,40500.0,18100.0,33100.0,22200.0,18100.0,14800.0,27100.0,12100.0,6600.0,6600.0,18100.0,40500.0,49500.0,18100.0,27100.0,5400.0,8100.0,5400.0,12100.0,8100.0,14800.0,22200.0,27100.0,49500.0,49500.0,22200.0,33100.0,27100.0,27100.0,18100.0,33100.0
astronomy,places,autre,cité de lespace,33100.0,22%,174%,Low,5.0,0.2,0.42,,,,,,22200.0,22200.0,27100.0,22200.0,14800.0,33100.0,40500.0,18100.0,27100.0,18100.0,18100.0,14800.0,22200.0,22200.0,33100.0,22200.0,18100.0,49500.0,40500.0,18100.0,33100.0,22200.0,18100.0,14800.0,27100.0,12100.0,6600.0,6600.0,18100.0,40500.0,49500.0,18100.0,27100.0,5400.0,8100.0,5400.0,12100.0,8100.0,14800.0,22200.0,27100.0,49500.0,49500.0,22200.0,33100.0,27100.0,27100.0,18100.0,33100.0
observable objects,sun,autre,le soleil,12100.0,0%,-18%,Low,0.0,,,,,,,,12100.0,9900.0,9900.0,9900.0,9900.0,8100.0,8100.0,9900.0,9900.0,14800.0,8100.0,9900.0,9900.0,9900.0,8100.0,9900.0,9900.0,9900.0,8100.0,12100.0,12100.0,14800.0,12100.0,14800.0,14800.0,18100.0,18100.0,18100.0,12100.0,12100.0,9900.0,12100.0,12100.0,14800.0,12100.0,14800.0,14800.0,14800.0,14800.0,14800.0,12100.0,9900.0,9900.0,12100.0,12100.0,12100.0,12100.0,14800.0,12100.0
observable objects,moon,autre,jardinage avec la lune,33100.0,309%,-18%,Low,8.0,0.54,2.61,,,,,,40500.0,49500.0,90500.0,90500.0,49500.0,33100.0,27100.0,18100.0,18100.0,12100.0,6600.0,12100.0,40500.0,74000.0,90500.0,90500.0,60500.0,40500.0,33100.0,22200.0,18100.0,9900.0,8100.0,14800.0,33100.0,74000.0,165000.0,135000.0,74000.0,49500.0,40500.0,27100.0,22200.0,22200.0,9900.0,14800.0,40500.0,90500.0,110000.0,110000.0,60500.0,40500.0,33100.0,27100.0,18100.0,12100.0,8100.0,14800.0,33100.0
observable objects,constellations,autre,cassiopée,14800.0,0%,0%,Low,5.0,1.39,3.56,,,,,,14800.0,12100.0,12100.0,12100.0,9900.0,12100.0,22200.0,12100.0,12100.0,9900.0,9900.0,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0,14800.0,22200.0,14800.0,14800.0,12100.0,14800.0,18100.0,14800.0,14800.0,14800.0,18100.0,14800.0,22200.0,33100.0,18100.0,14800.0,14800.0,14800.0,14800.0,14800.0,18100.0,14800.0,14800.0,14800.0,14800.0,22200.0,18100.0,14800.0,12100.0,14800.0,14800.0,14800.0
observable objects,stars,autre,etoile du berger,14800.0,-45%,49%,Low,0.0,,,,,,,,22200.0,6600.0,12100.0,18100.0,22200.0,49500.0,74000.0,18100.0,12100.0,9900.0,12100.0,9900.0,8100.0,6600.0,4400.0,5400.0,22200.0,40500.0,49500.0,18100.0,9900.0,9900.0,22200.0,22200.0,22200.0,27100.0,60500.0,40500.0,14800.0,60500.0,90500.0,27100.0,14800.0,18100.0,22200.0,9900.0,9900.0,9900.0,9900.0,8100.0,12100.0,22200.0,60500.0,33100.0,27100.0,22200.0,27100.0,14800.0,14800.0
astronomy,places,autre,cite des sciences et de l4industrie,22200.0,50%,666%,Low,10.0,0.23,0.66,,,,,,9900.0,8100.0,8100.0,8100.0,8100.0,12100.0,9900.0,8100.0,14800.0,9900.0,9900.0,12100.0,12100.0,12100.0,14800.0,12100.0,9900.0,12100.0,12100.0,8100.0,22200.0,14800.0,9900.0,12100.0,18100.0,5400.0,2900.0,2900.0,5400.0,9900.0,12100.0,9900.0,14800.0,2400.0,2900.0,2900.0,2900.0,2900.0,2400.0,8100.0,9900.0,12100.0,12100.0,9900.0,18100.0,14800.0,14800.0,14800.0,22200.0
astronomy,places,autre,cite des sciences et de l industrie,22200.0,50%,666%,Low,10.0,0.23,0.66,,,,,,9900.0,8100.0,8100.0,8100.0,8100.0,12100.0,9900.0,8100.0,14800.0,9900.0,9900.0,12100.0,12100.0,12100.0,14800.0,12100.0,9900.0,12100.0,12100.0,8100.0,22200.0,14800.0,9900.0,12100.0,18100.0,5400.0,2900.0,2900.0,5400.0,9900.0,12100.0,9900.0,14800.0,2400.0,2900.0,2900.0,2900.0,2900.0,2400.0,8100.0,9900.0,12100.0,12100.0,9900.0,18100.0,14800.0,14800.0,14800.0,22200.0
observable objects,planets,autre,les planètes,9900.0,-18%,-45%,High,84.0,,,,,,,,14800.0,8100.0,6600.0,6600.0,6600.0,6600.0,6600.0,12100.0,9900.0,8100.0,8100.0,8100.0,6600.0,14800.0,14800.0,18100.0,22200.0,22200.0,22200.0,27100.0,22200.0,22200.0,18100.0,22200.0,18100.0,22200.0,22200.0,18100.0,14800.0,12100.0,12100.0,18100.0,14800.0,14800.0,14800.0,14800.0,18100.0,14800.0,14800.0,14800.0,9900.0,8100.0,8100.0,14800.0,12100.0,12100.0,12100.0,12100.0,9900.0
observable objects,planets,autre,planètes mars,9900.0,0%,-87%,Low,0.0,,,,,,,,12100.0,12100.0,6600.0,8100.0,6600.0,60500.0,33100.0,12100.0,8100.0,9900.0,9900.0,8100.0,6600.0,6600.0,5400.0,5400.0,6600.0,6600.0,5400.0,12100.0,9900.0,9900.0,8100.0,12100.0,12100.0,14800.0,12100.0,12100.0,8100.0,9900.0,9900.0,14800.0,12100.0,12100.0,9900.0,14800.0,74000.0,27100.0,18100.0,14800.0,9900.0,6600.0,6600.0,12100.0,9900.0,9900.0,9900.0,12100.0,9900.0
observable objects,solar system,autre,le systeme solaire,8100.0,-18%,-45%,Medium,52.0,0.74,1.84,,,,,,12100.0,9900.0,8100.0,9900.0,8100.0,4400.0,4400.0,22200.0,12100.0,12100.0,9900.0,12100.0,8100.0,9900.0,6600.0,9900.0,8100.0,4400.0,4400.0,27100.0,14800.0,14800.0,12100.0,14800.0,12100.0,18100.0,18100.0,14800.0,9900.0,5400.0,5400.0,22200.0,14800.0,14800.0,12100.0,14800.0,14800.0,18100.0,12100.0,14800.0,12100.0,4400.0,4400.0,18100.0,14800.0,12100.0,9900.0,12100.0,8100.0
observable objects,sun,autre,a quelle heure se couche le soleil,12100.0,49%,124%,Low,0.0,,,,,,,,6600.0,2900.0,2900.0,4400.0,4400.0,3600.0,2900.0,3600.0,5400.0,2900.0,1900.0,3600.0,5400.0,4400.0,3600.0,6600.0,5400.0,3600.0,4400.0,4400.0,4400.0,2900.0,2900.0,5400.0,4400.0,4400.0,6600.0,8100.0,5400.0,6600.0,6600.0,6600.0,8100.0,6600.0,6600.0,6600.0,5400.0,6600.0,12100.0,8100.0,6600.0,8100.0,9900.0,8100.0,9900.0,9900.0,8100.0,12100.0,12100.0
observable objects,moon,autre,lune noir,4400.0,22%,0%,Low,1.0,,,,,,,,4400.0,2400.0,2400.0,2900.0,2900.0,2900.0,2400.0,2400.0,2900.0,2900.0,2400.0,2900.0,2400.0,2900.0,2900.0,2900.0,2900.0,4400.0,14800.0,6600.0,4400.0,3600.0,3600.0,4400.0,4400.0,3600.0,5400.0,4400.0,3600.0,4400.0,4400.0,5400.0,5400.0,4400.0,4400.0,4400.0,4400.0,5400.0,5400.0,5400.0,3600.0,3600.0,4400.0,3600.0,4400.0,3600.0,3600.0,12100.0,4400.0
observable objects,eclipses,autre,éclipse solaire,12100.0,-33%,0%,Low,0.0,,,,,,,,18100.0,4400.0,4400.0,5400.0,5400.0,60500.0,9900.0,2900.0,2900.0,3600.0,3600.0,12100.0,4400.0,5400.0,3600.0,4400.0,12100.0,33100.0,5400.0,6600.0,6600.0,8100.0,18100.0,12100.0,8100.0,9900.0,14800.0,14800.0,33100.0,9900.0,8100.0,8100.0,8100.0,12100.0,40500.0,12100.0,12100.0,14800.0,33100.0,33100.0,201000.0,8100.0,8100.0,8100.0,9900.0,14800.0,18100.0,12100.0,12100.0
