Intentions,Topics,Subtopics,Keyword,Volume,Three month change,YoY change,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Avg. monthly searches,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022
observable objects,planets,other,planètes système solaire,12100.0,-18%,-45%,High,75.0,0.25,1.45,,,,,,14800.0,8100.0,6600.0,6600.0,6600.0,8100.0,9900.0,9900.0,8100.0,8100.0,8100.0,9900.0,8100.0,9900.0,8100.0,8100.0,8100.0,9900.0,9900.0,14800.0,12100.0,12100.0,12100.0,14800.0,12100.0,18100.0,22200.0,18100.0,18100.0,18100.0,18100.0,18100.0,14800.0,18100.0,18100.0,18100.0,22200.0,18100.0,18100.0,18100.0,14800.0,12100.0,14800.0,18100.0,18100.0,18100.0,14800.0,18100.0,12100.0
observable objects,stars,other,étoile filante,12100.0,-45%,-18%,Low,3.0,,,,,,,,27100.0,6600.0,8100.0,6600.0,8100.0,14800.0,135000.0,9900.0,9900.0,9900.0,14800.0,8100.0,8100.0,6600.0,6600.0,6600.0,9900.0,18100.0,49500.0,14800.0,14800.0,18100.0,22200.0,14800.0,12100.0,14800.0,60500.0,22200.0,14800.0,90500.0,165000.0,18100.0,18100.0,22200.0,33100.0,14800.0,14800.0,14800.0,22200.0,18100.0,12100.0,18100.0,90500.0,18100.0,27100.0,18100.0,22200.0,18100.0,12100.0
space,spaceships,other,perseverance,14800.0,0%,-94%,Low,0.0,,,,,,,,14800.0,6600.0,4400.0,5400.0,5400.0,4400.0,3600.0,5400.0,5400.0,6600.0,5400.0,6600.0,5400.0,6600.0,5400.0,5400.0,4400.0,4400.0,3600.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,6600.0,6600.0,5400.0,6600.0,14800.0,8100.0,6600.0,6600.0,9900.0,8100.0,9900.0,246000.0,74000.0,40500.0,27100.0,22200.0,12100.0,12100.0,18100.0,18100.0,14800.0,14800.0,18100.0,14800.0
observable objects,stars,other,constellation orion,14800.0,22%,22%,Medium,47.0,,,,,,,,8100.0,4400.0,3600.0,2900.0,2400.0,2900.0,5400.0,4400.0,4400.0,5400.0,6600.0,8100.0,12100.0,8100.0,3600.0,3600.0,4400.0,6600.0,8100.0,5400.0,5400.0,5400.0,9900.0,14800.0,14800.0,9900.0,9900.0,6600.0,6600.0,8100.0,9900.0,6600.0,6600.0,9900.0,9900.0,12100.0,12100.0,9900.0,8100.0,5400.0,5400.0,6600.0,9900.0,8100.0,9900.0,9900.0,12100.0,18100.0,14800.0
observable objects,moon,other,la lune,14800.0,0%,-33%,Low,1.0,0.27,0.88,,,,,,18100.0,12100.0,12100.0,14800.0,12100.0,22200.0,14800.0,14800.0,14800.0,14800.0,12100.0,18100.0,14800.0,14800.0,12100.0,14800.0,14800.0,27100.0,18100.0,18100.0,18100.0,18100.0,18100.0,22200.0,18100.0,22200.0,33100.0,27100.0,18100.0,14800.0,18100.0,18100.0,18100.0,22200.0,18100.0,18100.0,22200.0,22200.0,27100.0,22200.0,14800.0,14800.0,14800.0,18100.0,18100.0,18100.0,14800.0,18100.0,14800.0
places,places,other,cite de l espace,33100.0,22%,174%,Low,5.0,0.2,0.42,,,,,,22200.0,22200.0,27100.0,22200.0,14800.0,33100.0,40500.0,18100.0,27100.0,18100.0,18100.0,14800.0,22200.0,22200.0,33100.0,22200.0,18100.0,49500.0,40500.0,18100.0,33100.0,22200.0,18100.0,14800.0,27100.0,12100.0,6600.0,6600.0,18100.0,40500.0,49500.0,18100.0,27100.0,5400.0,8100.0,5400.0,12100.0,8100.0,14800.0,22200.0,27100.0,49500.0,49500.0,22200.0,33100.0,27100.0,27100.0,18100.0,33100.0
observable objects,planets,other,seul sur mars,22200.0,23%,-33%,Low,0.0,,,,,,,,27100.0,135000.0,18100.0,14800.0,12100.0,9900.0,14800.0,12100.0,49500.0,18100.0,18100.0,18100.0,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0,14800.0,18100.0,18100.0,18100.0,14800.0,18100.0,18100.0,27100.0,27100.0,22200.0,18100.0,14800.0,18100.0,14800.0,14800.0,18100.0,18100.0,201000.0,33100.0,33100.0,33100.0,60500.0,22200.0,14800.0,14800.0,14800.0,18100.0,18100.0,18100.0,18100.0,22200.0
space,space telescopes,other,jwst,5400.0,-80%,815%,Low,1.0,,,,,,,,1600.0,880.0,720.0,480.0,480.0,480.0,320.0,390.0,480.0,390.0,320.0,480.0,320.0,480.0,390.0,390.0,320.0,320.0,480.0,390.0,480.0,480.0,390.0,480.0,480.0,390.0,480.0,480.0,480.0,390.0,320.0,390.0,480.0,590.0,480.0,590.0,590.0,720.0,590.0,720.0,880.0,880.0,880.0,1600.0,2400.0,2900.0,27100.0,18100.0,5400.0
observable objects,stars,other,cassiopée,14800.0,0%,0%,Low,5.0,1.39,3.56,,,,,,14800.0,12100.0,12100.0,12100.0,9900.0,12100.0,22200.0,12100.0,12100.0,9900.0,9900.0,12100.0,12100.0,12100.0,12100.0,12100.0,12100.0,14800.0,22200.0,14800.0,14800.0,12100.0,14800.0,18100.0,14800.0,14800.0,14800.0,18100.0,14800.0,22200.0,33100.0,18100.0,14800.0,14800.0,14800.0,14800.0,14800.0,18100.0,14800.0,14800.0,14800.0,14800.0,22200.0,18100.0,14800.0,12100.0,14800.0,14800.0,14800.0
observable objects,sun,other,le soleil,12100.0,,,Faible,0.0,,,,,,,,12100.0,,9900.0,9900.0,9900.0,8100.0,8100.0,9900.0,9900.0,14800.0,8100.0,9900.0,9900.0,9900.0,8100.0,9900.0,9900.0,9900.0,8100.0,12100.0,12100.0,14800.0,12100.0,14800.0,14800.0,18100.0,18100.0,18100.0,12100.0,12100.0,9900.0,12100.0,12100.0,14800.0,12100.0,14800.0,14800.0,14800.0,14800.0,14800.0,12100.0,9900.0,9900.0,12100.0,12100.0,12100.0,12100.0,14800.0,12100.0
observable objects,stars,other,étoile du berger,14800.0,-45%,49%,Low,0.0,,,,,,,,22200.0,6600.0,12100.0,18100.0,22200.0,49500.0,74000.0,18100.0,12100.0,9900.0,12100.0,9900.0,8100.0,6600.0,4400.0,5400.0,22200.0,40500.0,49500.0,18100.0,9900.0,9900.0,22200.0,22200.0,22200.0,27100.0,60500.0,40500.0,14800.0,60500.0,90500.0,27100.0,14800.0,18100.0,22200.0,9900.0,9900.0,9900.0,9900.0,8100.0,12100.0,22200.0,60500.0,33100.0,27100.0,22200.0,27100.0,14800.0,14800.0
space,space telescopes,other,hubbles,12100.0,-33%,49%,Low,1.0,0.17,0.24,,,,,,8100.0,6600.0,6600.0,5400.0,4400.0,4400.0,6600.0,6600.0,8100.0,8100.0,6600.0,8100.0,6600.0,5400.0,5400.0,6600.0,4400.0,6600.0,8100.0,8100.0,6600.0,6600.0,6600.0,6600.0,5400.0,6600.0,27100.0,12100.0,8100.0,8100.0,8100.0,6600.0,6600.0,8100.0,6600.0,8100.0,8100.0,8100.0,9900.0,8100.0,18100.0,12100.0,9900.0,6600.0,6600.0,8100.0,18100.0,12100.0,12100.0
observable objects,sun,other,a quelle heure se couche le soleil,12100.0,49%,124%,Low,0.0,,,,,,,,6600.0,2900.0,2900.0,4400.0,4400.0,3600.0,2900.0,3600.0,5400.0,2900.0,1900.0,3600.0,5400.0,4400.0,3600.0,6600.0,5400.0,3600.0,4400.0,4400.0,4400.0,2900.0,2900.0,5400.0,4400.0,4400.0,6600.0,8100.0,5400.0,6600.0,6600.0,6600.0,8100.0,6600.0,6600.0,6600.0,5400.0,6600.0,12100.0,8100.0,6600.0,8100.0,9900.0,8100.0,9900.0,9900.0,8100.0,12100.0,12100.0
observable objects,moon,other,lune noir,4400.0,22%,0%,Low,1.0,,,,,,,,4400.0,2400.0,2400.0,2900.0,2900.0,2900.0,2400.0,2400.0,2900.0,2900.0,2400.0,2900.0,2400.0,2900.0,2900.0,2900.0,2900.0,4400.0,14800.0,6600.0,4400.0,3600.0,3600.0,4400.0,4400.0,3600.0,5400.0,4400.0,3600.0,4400.0,4400.0,5400.0,5400.0,4400.0,4400.0,4400.0,4400.0,5400.0,5400.0,5400.0,3600.0,3600.0,4400.0,3600.0,4400.0,3600.0,3600.0,12100.0,4400.0
space,space telescopes,other,kepler,9900.0,0%,-18%,Low,0.0,,,,,,,,12100.0,9900.0,8100.0,6600.0,6600.0,4400.0,5400.0,8100.0,8100.0,8100.0,6600.0,9900.0,12100.0,110000.0,9900.0,8100.0,6600.0,5400.0,6600.0,6600.0,6600.0,8100.0,9900.0,9900.0,8100.0,9900.0,14800.0,12100.0,9900.0,6600.0,40500.0,9900.0,8100.0,12100.0,8100.0,12100.0,12100.0,12100.0,9900.0,12100.0,9900.0,5400.0,5400.0,33100.0,9900.0,9900.0,9900.0,12100.0,9900.0
observable objects,planets,other,planètes mars,9900.0,0%,-87%,Low,0.0,,,,,,,,12100.0,12100.0,6600.0,8100.0,6600.0,60500.0,33100.0,12100.0,8100.0,9900.0,9900.0,8100.0,6600.0,6600.0,5400.0,5400.0,6600.0,6600.0,5400.0,12100.0,9900.0,9900.0,8100.0,12100.0,12100.0,14800.0,12100.0,12100.0,8100.0,9900.0,9900.0,14800.0,12100.0,12100.0,9900.0,14800.0,74000.0,27100.0,18100.0,14800.0,9900.0,6600.0,6600.0,12100.0,9900.0,9900.0,9900.0,12100.0,9900.0
observable objects,eclipses,other,eclipses solaires,12100.0,-33%,0%,Low,0.0,,,,,,,,18100.0,4400.0,4400.0,5400.0,5400.0,60500.0,9900.0,2900.0,2900.0,3600.0,3600.0,12100.0,4400.0,5400.0,3600.0,4400.0,12100.0,33100.0,5400.0,6600.0,6600.0,8100.0,18100.0,12100.0,8100.0,9900.0,14800.0,14800.0,33100.0,9900.0,8100.0,8100.0,8100.0,12100.0,40500.0,12100.0,12100.0,14800.0,33100.0,33100.0,201000.0,8100.0,8100.0,8100.0,9900.0,14800.0,18100.0,12100.0,12100.0
observable objects,planets,other,les planètes,9900.0,-18%,-45%,High,84.0,,,,,,,,14800.0,8100.0,6600.0,6600.0,6600.0,6600.0,6600.0,12100.0,9900.0,8100.0,8100.0,8100.0,6600.0,14800.0,14800.0,18100.0,22200.0,22200.0,22200.0,27100.0,22200.0,22200.0,18100.0,22200.0,18100.0,22200.0,22200.0,18100.0,14800.0,12100.0,12100.0,18100.0,14800.0,14800.0,14800.0,14800.0,18100.0,14800.0,14800.0,14800.0,9900.0,8100.0,8100.0,14800.0,12100.0,12100.0,12100.0,12100.0,9900.0
observable objects,solar system,other,le systèmes solaire,8100.0,-18%,-45%,Medium,52.0,0.74,1.84,,,,,,12100.0,9900.0,8100.0,9900.0,8100.0,4400.0,4400.0,22200.0,12100.0,12100.0,9900.0,12100.0,8100.0,9900.0,6600.0,9900.0,8100.0,4400.0,4400.0,27100.0,14800.0,14800.0,12100.0,14800.0,12100.0,18100.0,18100.0,14800.0,9900.0,5400.0,5400.0,22200.0,14800.0,14800.0,12100.0,14800.0,14800.0,18100.0,12100.0,14800.0,12100.0,4400.0,4400.0,18100.0,14800.0,12100.0,9900.0,12100.0,8100.0
observable objects,moon,other,nouvelle lune 2022,6600.0,50%,13100%,Low,0.0,,,,,,,,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,50.0,50.0,110.0,90.0,90.0,70.0,110.0,170.0,260.0,390.0,720.0,4400.0,9900.0,6600.0
space,science,other,la cites des sciences,18100.0,50%,654%,Low,16.0,0.13,0.37,,,,,,9900.0,12100.0,12100.0,9900.0,6600.0,8100.0,9900.0,5400.0,14800.0,8100.0,9900.0,9900.0,12100.0,12100.0,12100.0,9900.0,6600.0,9900.0,9900.0,6600.0,18100.0,12100.0,9900.0,8100.0,18100.0,5400.0,2400.0,2400.0,3600.0,6600.0,8100.0,5400.0,12100.0,1900.0,2400.0,1900.0,2400.0,1600.0,1900.0,6600.0,9900.0,12100.0,12100.0,9900.0,22200.0,14800.0,12100.0,9900.0,18100.0
observable objects,stars,other,stellarium,6600.0,-19%,-19%,Low,1.0,0.05,0.74,,,,,,9900.0,8100.0,8100.0,8100.0,9900.0,22200.0,27100.0,14800.0,12100.0,8100.0,9900.0,12100.0,6600.0,6600.0,5400.0,5400.0,6600.0,8100.0,9900.0,8100.0,6600.0,6600.0,6600.0,8100.0,6600.0,9900.0,12100.0,9900.0,6600.0,18100.0,18100.0,9900.0,8100.0,9900.0,12100.0,8100.0,8100.0,8100.0,6600.0,6600.0,22200.0,9900.0,9900.0,9900.0,8100.0,8100.0,8100.0,9900.0,6600.0
observable objects,planets,other,mercure planete,6600.0,,,Faible,3.0,,,,,,,,8100.0,,5400.0,5400.0,2900.0,1600.0,1600.0,4400.0,5400.0,5400.0,5400.0,6600.0,4400.0,5400.0,6600.0,6600.0,6600.0,5400.0,5400.0,12100.0,9900.0,9900.0,8100.0,14800.0,8100.0,12100.0,12100.0,9900.0,8100.0,6600.0,8100.0,9900.0,8100.0,9900.0,9900.0,9900.0,12100.0,9900.0,8100.0,8100.0,8100.0,4400.0,5400.0,9900.0,9900.0,9900.0,9900.0,9900.0,6600.0
space,people,other,hubert reeves,8100.0,-18%,-33%,Medium,48.0,,,,,,,,14800.0,14800.0,9900.0,22200.0,12100.0,9900.0,12100.0,14800.0,12100.0,9900.0,12100.0,12100.0,9900.0,12100.0,8100.0,9900.0,14800.0,9900.0,12100.0,12100.0,22200.0,40500.0,22200.0,40500.0,22200.0,14800.0,40500.0,18100.0,9900.0,9900.0,12100.0,9900.0,18100.0,27100.0,22200.0,12100.0,12100.0,14800.0,22200.0,12100.0,9900.0,14800.0,14800.0,9900.0,9900.0,9900.0,9900.0,9900.0,8100.0
observable objects,asteroids,other,astéroides,3600.0,-33%,-33%,Low,1.0,,,,,,,,8100.0,4400.0,3600.0,4400.0,4400.0,3600.0,5400.0,8100.0,4400.0,4400.0,5400.0,6600.0,4400.0,6600.0,5400.0,8100.0,6600.0,8100.0,12100.0,8100.0,5400.0,5400.0,4400.0,9900.0,4400.0,18100.0,12100.0,6600.0,6600.0,5400.0,74000.0,8100.0,6600.0,8100.0,5400.0,5400.0,5400.0,12100.0,5400.0,9900.0,8100.0,3600.0,3600.0,6600.0,4400.0,6600.0,5400.0,9900.0,3600.0
observable objects,comets,other,comete de halley,4400.0,-56%,-19%,Low,0.0,,,,,,,,6600.0,1900.0,1900.0,1600.0,1000.0,5400.0,1900.0,5400.0,3600.0,3600.0,4400.0,4400.0,2900.0,3600.0,3600.0,4400.0,3600.0,4400.0,6600.0,4400.0,4400.0,4400.0,5400.0,5400.0,5400.0,6600.0,9900.0,8100.0,49500.0,33100.0,9900.0,5400.0,4400.0,5400.0,5400.0,5400.0,5400.0,5400.0,6600.0,5400.0,4400.0,5400.0,8100.0,5400.0,4400.0,5400.0,9900.0,9900.0,4400.0
space,space telescopes,other,télescope spatial james webb,1600.0,-84%,1355%,Low,1.0,0.18,1.65,,,,,,590.0,110.0,170.0,90.0,70.0,70.0,110.0,70.0,110.0,140.0,90.0,110.0,70.0,90.0,70.0,50.0,50.0,90.0,260.0,170.0,170.0,140.0,140.0,140.0,140.0,140.0,210.0,140.0,110.0,140.0,90.0,90.0,110.0,140.0,140.0,170.0,110.0,170.0,140.0,210.0,320.0,210.0,390.0,260.0,260.0,390.0,9900.0,9900.0,1600.0
observable objects,moon,other,lune 2022,8100.0,326%,∞,Low,0.0,0.48,0.99,,,,,,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,590.0,1000.0,1900.0,9900.0,8100.0
observable objects,asteroids,other,asteroides 2022,1600.0,662%,2186%,Low,0.0,,,,,,,,480.0,20.0,20.0,20.0,10.0,140.0,70.0,70.0,50.0,30.0,20.0,590.0,390.0,480.0,720.0,480.0,70.0,170.0,390.0,140.0,90.0,170.0,880.0,1300.0,480.0,1000.0,110.0,70.0,30.0,50.0,50.0,90.0,50.0,50.0,90.0,210.0,70.0,90.0,90.0,90.0,70.0,70.0,50.0,50.0,70.0,90.0,210.0,9900.0,1600.0
telescopes,telescope generic,telescope generic,téléscopes,8100.0,-55%,0%,High,99.0,0.18,0.53,< 1%,,,,,9900.0,5400.0,5400.0,5400.0,5400.0,8100.0,12100.0,6600.0,6600.0,9900.0,9900.0,6600.0,4400.0,4400.0,4400.0,4400.0,5400.0,8100.0,8100.0,8100.0,8100.0,12100.0,12100.0,6600.0,5400.0,8100.0,18100.0,14800.0,12100.0,12100.0,14800.0,9900.0,12100.0,22200.0,22200.0,9900.0,8100.0,9900.0,9900.0,9900.0,8100.0,8100.0,9900.0,9900.0,12100.0,18100.0,18100.0,9900.0,8100.0
observable objects,moon,other,gibbeuse croissante,1300.0,171%,81%,Low,0.0,,,,,,,,590.0,210.0,90.0,70.0,110.0,260.0,260.0,140.0,170.0,210.0,140.0,170.0,260.0,170.0,390.0,140.0,320.0,170.0,390.0,390.0,260.0,170.0,320.0,390.0,480.0,590.0,720.0,880.0,720.0,880.0,880.0,720.0,590.0,720.0,880.0,880.0,720.0,720.0,880.0,880.0,590.0,880.0,590.0,480.0,590.0,590.0,480.0,8100.0,1300.0
space,spaceships,other,ariane 5,3600.0,-89%,0%,Low,0.0,,,,,,,,5400.0,4400.0,5400.0,3600.0,2900.0,4400.0,2900.0,12100.0,6600.0,4400.0,4400.0,4400.0,4400.0,3600.0,3600.0,2900.0,5400.0,4400.0,5400.0,4400.0,4400.0,12100.0,5400.0,6600.0,5400.0,4400.0,3600.0,6600.0,5400.0,4400.0,12100.0,3600.0,4400.0,5400.0,4400.0,4400.0,3600.0,5400.0,6600.0,5400.0,3600.0,5400.0,3600.0,5400.0,9900.0,4400.0,33100.0,8100.0,3600.0
observable objects,stars,other,la grande ourse,8100.0,23%,23%,Low,0.0,0.5,1.22,,,,,,6600.0,3600.0,4400.0,4400.0,4400.0,6600.0,14800.0,4400.0,4400.0,3600.0,3600.0,4400.0,5400.0,4400.0,2900.0,3600.0,6600.0,9900.0,14800.0,5400.0,4400.0,5400.0,5400.0,6600.0,6600.0,5400.0,9900.0,8100.0,6600.0,33100.0,22200.0,6600.0,4400.0,5400.0,4400.0,5400.0,6600.0,5400.0,4400.0,4400.0,5400.0,8100.0,14800.0,8100.0,6600.0,5400.0,6600.0,8100.0,8100.0
observable objects,milky way,other,la voie lactée,6600.0,0%,-19%,Low,0.0,,,,,,,,6600.0,4400.0,4400.0,4400.0,3600.0,4400.0,8100.0,6600.0,5400.0,5400.0,4400.0,5400.0,4400.0,5400.0,5400.0,4400.0,4400.0,5400.0,8100.0,8100.0,6600.0,6600.0,6600.0,8100.0,6600.0,8100.0,9900.0,8100.0,6600.0,8100.0,9900.0,8100.0,6600.0,8100.0,8100.0,9900.0,8100.0,8100.0,8100.0,8100.0,6600.0,5400.0,8100.0,8100.0,8100.0,6600.0,6600.0,8100.0,6600.0
space,people,other,pesquet,4400.0,-33%,-19%,Low,0.0,,,,,,,,9900.0,1600.0,1900.0,1600.0,1300.0,2900.0,1600.0,1600.0,1900.0,1600.0,9900.0,3600.0,2400.0,1600.0,2400.0,1600.0,1900.0,3600.0,1900.0,1600.0,1600.0,1900.0,3600.0,2900.0,1900.0,2400.0,3600.0,4400.0,1900.0,4400.0,2900.0,2900.0,3600.0,1900.0,3600.0,2400.0,5400.0,8100.0,201000.0,27100.0,18100.0,8100.0,9900.0,8100.0,9900.0,74000.0,6600.0,8100.0,4400.0
observable objects,planets,other,planetes,6600.0,-19%,-45%,High,68.0,,,,,,,,8100.0,5400.0,4400.0,4400.0,4400.0,5400.0,6600.0,6600.0,5400.0,5400.0,4400.0,5400.0,4400.0,4400.0,4400.0,5400.0,5400.0,6600.0,6600.0,9900.0,8100.0,8100.0,8100.0,9900.0,8100.0,9900.0,12100.0,9900.0,8100.0,6600.0,8100.0,9900.0,8100.0,9900.0,9900.0,9900.0,12100.0,9900.0,9900.0,8100.0,6600.0,5400.0,6600.0,8100.0,8100.0,8100.0,8100.0,8100.0,6600.0
observable objects,planets,other,planete du systeme solaire,6600.0,,,Moyen,46.0,,,,,,,,8100.0,,4400.0,5400.0,4400.0,4400.0,4400.0,8100.0,5400.0,5400.0,4400.0,6600.0,5400.0,4400.0,4400.0,4400.0,4400.0,4400.0,5400.0,9900.0,6600.0,6600.0,6600.0,8100.0,6600.0,9900.0,12100.0,12100.0,12100.0,12100.0,12100.0,9900.0,8100.0,8100.0,8100.0,9900.0,9900.0,9900.0,9900.0,8100.0,6600.0,5400.0,5400.0,9900.0,8100.0,8100.0,8100.0,8100.0,6600.0
observable objects,eclipses,other,eclipse lunaire,6600.0,-19%,0%,Low,0.0,,,,,,,,27100.0,2900.0,2900.0,3600.0,6600.0,673000.0,12100.0,4400.0,3600.0,2900.0,4400.0,49500.0,2400.0,2400.0,1900.0,1900.0,2900.0,40500.0,3600.0,4400.0,3600.0,4400.0,8100.0,74000.0,4400.0,6600.0,9900.0,9900.0,22200.0,12100.0,5400.0,5400.0,5400.0,18100.0,9900.0,6600.0,6600.0,8100.0,27100.0,60500.0,18100.0,5400.0,6600.0,6600.0,6600.0,60500.0,8100.0,8100.0,6600.0
brands,resellers,astroshop,astroshop,5400.0,-55%,-33%,High,100.0,0.08,0.09,2%,,,,,9900.0,6600.0,6600.0,8100.0,6600.0,12100.0,18100.0,9900.0,8100.0,9900.0,12100.0,9900.0,8100.0,8100.0,8100.0,6600.0,8100.0,9900.0,12100.0,8100.0,8100.0,9900.0,12100.0,9900.0,8100.0,8100.0,18100.0,14800.0,14800.0,18100.0,18100.0,12100.0,9900.0,18100.0,22200.0,9900.0,8100.0,9900.0,8100.0,8100.0,6600.0,6600.0,9900.0,8100.0,8100.0,9900.0,12100.0,8100.0,5400.0
observable objects,stars,other,betelgeuse,5400.0,0%,-18%,Low,0.0,,,,,,,,8100.0,4400.0,3600.0,2900.0,2900.0,2900.0,5400.0,4400.0,4400.0,5400.0,4400.0,4400.0,4400.0,4400.0,3600.0,2900.0,3600.0,3600.0,3600.0,4400.0,4400.0,3600.0,18100.0,60500.0,49500.0,18100.0,12100.0,6600.0,6600.0,6600.0,8100.0,5400.0,6600.0,5400.0,6600.0,8100.0,6600.0,6600.0,5400.0,4400.0,8100.0,4400.0,5400.0,4400.0,6600.0,5400.0,5400.0,8100.0,5400.0
observable objects,stars,other,etoile polaire,8100.0,-18%,23%,Low,0.0,,,,,,,,9900.0,4400.0,5400.0,5400.0,6600.0,14800.0,27100.0,6600.0,4400.0,4400.0,5400.0,5400.0,4400.0,4400.0,2900.0,4400.0,8100.0,14800.0,18100.0,6600.0,4400.0,4400.0,8100.0,9900.0,9900.0,12100.0,27100.0,18100.0,8100.0,27100.0,33100.0,12100.0,8100.0,8100.0,12100.0,8100.0,6600.0,9900.0,5400.0,6600.0,6600.0,9900.0,27100.0,14800.0,9900.0,9900.0,9900.0,8100.0,8100.0
observable objects,moon,other,lune aujourdhui,8100.0,23%,23%,Low,0.0,,,,,,,,4400.0,1600.0,1600.0,1900.0,1900.0,2900.0,2400.0,2400.0,1900.0,1900.0,1900.0,2400.0,2400.0,2400.0,2400.0,2400.0,2900.0,3600.0,3600.0,3600.0,4400.0,5400.0,2900.0,3600.0,2900.0,3600.0,6600.0,5400.0,3600.0,5400.0,6600.0,5400.0,5400.0,5400.0,5400.0,5400.0,6600.0,6600.0,6600.0,6600.0,5400.0,6600.0,8100.0,6600.0,6600.0,5400.0,6600.0,8100.0,8100.0
telescopes,telescope generic,telescope generic,lunette astronomique,6600.0,-33%,-19%,High,100.0,0.2,0.41,< 1%,,,,,8100.0,4400.0,3600.0,4400.0,3600.0,8100.0,12100.0,5400.0,6600.0,8100.0,9900.0,5400.0,3600.0,4400.0,3600.0,4400.0,5400.0,8100.0,8100.0,6600.0,6600.0,12100.0,9900.0,6600.0,5400.0,5400.0,12100.0,9900.0,8100.0,12100.0,14800.0,8100.0,9900.0,18100.0,22200.0,9900.0,8100.0,9900.0,8100.0,9900.0,6600.0,5400.0,6600.0,6600.0,8100.0,12100.0,9900.0,6600.0,6600.0
places,places,other,planetarium nantes,12100.0,83%,1110%,Low,12.0,0.97,2.78,,,,,,4400.0,6600.0,4400.0,3600.0,2400.0,3600.0,5400.0,2400.0,6600.0,3600.0,4400.0,5400.0,8100.0,4400.0,5400.0,3600.0,2900.0,5400.0,8100.0,2900.0,8100.0,5400.0,4400.0,5400.0,9900.0,2400.0,480.0,720.0,1900.0,2900.0,3600.0,2400.0,4400.0,880.0,1300.0,880.0,1000.0,880.0,1000.0,1900.0,2900.0,12100.0,9900.0,6600.0,9900.0,8100.0,6600.0,6600.0,12100.0
NA,NA,other,xm,5400.0,-18%,-18%,Low,2.0,0.49,12.28,,,,,,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,4400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,6600.0,6600.0,8100.0,6600.0,8100.0,6600.0,6600.0,6600.0,6600.0,6600.0,8100.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,5400.0
brands,high-end brands,unterlinden,optiqueunterlinden,4400.0,-19%,-19%,Low,5.0,0.01,0.85,< 1%,,,,,5400.0,2900.0,2900.0,3600.0,2900.0,4400.0,8100.0,4400.0,4400.0,4400.0,4400.0,8100.0,3600.0,3600.0,2900.0,3600.0,3600.0,5400.0,9900.0,5400.0,4400.0,5400.0,5400.0,9900.0,4400.0,4400.0,8100.0,9900.0,8100.0,9900.0,9900.0,6600.0,6600.0,8100.0,9900.0,8100.0,5400.0,5400.0,5400.0,5400.0,4400.0,6600.0,6600.0,6600.0,5400.0,6600.0,5400.0,6600.0,4400.0
observable objects,messier,other,messier,5400.0,-18%,0%,Low,1.0,,,,,,,,4400.0,3600.0,3600.0,3600.0,6600.0,3600.0,2900.0,3600.0,3600.0,3600.0,2900.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,4400.0,4400.0,4400.0,3600.0,4400.0,3600.0,4400.0,4400.0,4400.0,3600.0,3600.0,5400.0,5400.0,4400.0,6600.0,6600.0,6600.0,5400.0,6600.0,6600.0,6600.0,5400.0,4400.0,9900.0,6600.0,6600.0,6600.0,6600.0,6600.0,5400.0
